:ID;authorName:string
6754651;K. Narayan Kumar
6754652;Paritosh K. Pandya
6754653;Catherine Rosenberg
6754654;Carla Schlatter Ellis
6754655;William M. Waite
6754656;Mingsheng Ying
6754657;Yunhe Wang
6754658;Li Jiao
6754659;David A. Basin
6754660;Felix Klaedtke
6754661;Eugen Zalinescu
6754662;Burkhard Monien
6754663;Ewald Speckenmeyer
6754664;Remco Loos
6754665;Florin Manea
6754666;Bing-Chao Huang
6754667;Michael A. Langston
6754668;Tim Teitelbaum
6754669;Angelo Borsotti
6754670;Luca Breveglieri
6754671;Stefano Crespi-Reghizzi
6754672;Angelo Morzenti
6754673;Chandra M. R. Kintala
6754674;Kingshuk Chatterjee
6754675;Kumar Sankar Ray
6754676;Wilfred J. Hansen
6754677;Hendrik Boom
6754678;Augusto Celentano
6754679;Bastian Katz
6754680;Ignaz Rutter
6754681;Vince Bárány
6754682;Ferri Abolhassan
6754683;Jörg Keller 0001
6754684;Rafik Aguech
6754685;Nabil Lasmar
6754686;Julian Rathke
6754687;C. L. Liu 0001
6754688;Jane W.-S. Liu
6754689;Arthur L. Liestman
6754690;José Meseguer
6754691;Andrzej Biela
6754692;Jakub Borowczyk
6754693;Alfredo Burrieza
6754694;Arne Andersson
6754695;Christian Icking
6754696;Rolf Klein
6754697;Helmut Seidl
6754698;Naomi Nishimura
6754699;Prabhakar Ragde
6754700;Stefan Szeider
6754701;Joel I. Seiferas
6754702;Tian-Shyr Dai
6754703;Yuh-Dauh Lyuu
6754704;Bernd Becker 0001
6754705;A. Nico Habermann
6754706;Daniel M. Berry
6754707;P. S. Thiagarajan
6754708;Claus-Peter Schnorr
6754709;Benny Godlin
6754710;Ofer Strichman
6754711;Nicole Lesley
6754712;Mark B. Josephs
6754713;Roy H. Campbell
6754714;Sebastian Link
6754715;Juraj Hromkovic
6754716;Piotr Wyrostek
6754717;J. Terlouw
6754718;Dirk Taubner
6754719;Betti Venneri
6754720;Viviana Bono
6754721;Ernst-Erich Doberkat
6754722;Gianluca Amato
6754723;Simone Di Nardo Di Maio
6754724;Maria Chiara Meo
6754725;Francesca Scozzari
6754726;Danièle Beauquier
6754727;Anatol Slissenko
6754728;Werner Damm
6754729;Bernhard Josko
6754730;Frantisek Mráz
6754731;Martin Plátek
6754732;Nikolaj Bjørner
6754733;Laurent Pierre
6754734;Sylviane R. Schwer
6754735;A. Nahapetian
6754736;Lex Bijlsma
6754737;Rob Nederpelt
6754738;Matteo Magnani
6754739;Danilo Montesi
6754740;Sridhar Vasudevan
6754741;Leslie M. Goldschlager
6754742;Peter D. Welch
6754743;Walter Bucher
6754744;Luc Moreau 0001
6754745;Jean Duprat
6754746;T. Betteridge
6754747;Janet A. Walz
6754748;Gregory F. Johnson
6754749;Wladyslaw M. Turski
6754750;Brian Randell
6754751;Uli Fahrenberg
6754752;Axel Legay
6754753;Lakshmanan Kuppusamy
6754754;Indhumathi Raman
6754755;Jirí Techet
6754756;Chuzo Iwamoto
6754757;Katsuyuki Tateishi
6754758;Katsunobu Imai
6754759;Daowen Qiu
6754760;Lvzhou Li
6754761;Xiangfu Zou
6754762;Paulo Mateus
6754763;H. T. Kung
6754764;Christos H. Papadimitriou
6754765;Takao Tsuda
6754766;Takashi Sato
6754767;Chongkye Rhee
6754768;Satoru Miyano
6754769;Arash Farzan
6754770;John Iacono
6754771;Clelia De Felice
6754772;Reiner Kolla
6754773;Bernd Serf
6754774;Keijo Ruohonen
6754775;Baudouin Le Charlier
6754776;Pascal Van Hentenryck
6754777;Jeremy Dick
6754778;John Kalmus
6754779;Ursula Martin
6754780;Lawrence Snyder
6754781;Alfs T. Berztiss
6754782;Reiner Philipp
6754783;Takehiro Tokuda
6754784;Hazem Torfah
6754785;Teodor Rus
6754786;Sriram V. Pemmaraju
6754787;John Buckle
6754788;Eugene Asarin
6754789;Thao Dang
6754790;Antoine Girard
6754791;Edward P. F. Chan
6754792;Héctor J. Hernández
6754793;Jixue Liu
6754794;Millist W. Vincent
6754795;A. C. McKellar
6754796;Walter Cazzola
6754797;Edoardo Vacchi
6754798;Francine Blanchet-Sadri
6754799;Robert Mercas
6754800;Sean Simmons 0001
6754801;Eric Weissenstein
6754802;Foued Ameur
6754803;Paul Fischer
6754804;Klaus-Uwe Höffgen
6754805;Julien Cassaigne
6754806;Andrea Walther
6754807;Kari-Jouko Räihä
6754808;Mikko Saarinen
6754809;Edward Cheng
6754810;Dieter Gawlick
6754811;Elizabeth J. O'Neil
6754812;Jayme Luiz Szwarcfiter
6754813;Fabienne Lagnier
6754814;Christophe Ratel
6754815;Davide Bresolin
6754816;Gabriele Puppis
6754817;Carlo Meghini
6754818;Costantino Thanos
6754819;Gilberto Filé
6754820;Dana S. Richards
6754821;Jeffrey S. Salowe
6754822;Richard R. Muntz
6754823;Astrid R. Rühl
6754824;Daniel M. Yellin
6754825;Leopold Flatto
6754826;Alexander Y. Kreinin
6754827;Stål O. Aanderaa
6754828;Han-Hing Dang
6754829;Peter Rajcáni
6754830;Jan Kratochvíl
6754831;Emo Welzl
6754832;Peter Höfner
6754833;Wojciech Szpankowski
6754834;Donald L. Iglehart
6754835;Gerald S. Shedler
6754836;Henry S. Warren Jr.
6754837;Mario Coppo
6754838;Chris Giannella
6754839;Dirk Van Gucht
6754840;Paolo Atzeni
6754841;Cristian Ioan Vasile
6754842;Ana Brândusa Pavel
6754843;Ioan Dumitrache
6754844;Robert Gold
6754845;Alexander Moshe Rabinovich
6754846;Roberta Gori
6754847;Francesca Levi
6754848;Paolo Milazzo
6754849;Asaf Levin
6754850;Norihisa Suzuki
6754851;Lawrence A. Harris
6754852;Wim Janssen
6754853;Alexandr Korlyukov
6754854;Rolf Schassberger
6754855;Hans Albrecht Schmid
6754856;Ute Schürfeld
6754857;Yuan Feng
6754858;Gérard P. Huet
6754859;Bernard Lang
6754860;Svante Carlsson
6754861;Jingsen Chen
6754862;Jeongbong Seo
6754863;Sungwoo Park
6754864;Claus H. Correl
6754865;Mark Benedict Bilodeau
6754866;Pál Dömösi
6754867;György Maróti
6754868;Robert D. Tennent
6754869;Marisela Hernández
6754870;Susanne Graf
6754871;Joaquín Aguado
6754872;Michael Mendler
6754873;Reinhard von Hanxleden
6754874;Insa Fuhrmann
6754875;Marina C. Chen
6754876;Martin Rem
6754877;Fernando Rosa-Velardo
6754878;Yifeng Chen
6754879;Jeff W. Sanders
6754880;Pavel Pudlák
6754881;Vojtech Rödl
6754882;Petr Savický
6754883;Johannes G. G. van de Vorst
6754884;Volker Diekert
6754885;Anca Muscholl
6754886;Antonio Bernini
6754887;Ahmad Sabri
6754888;Rudolph Sommerhalder
6754889;S. Christian van Westrhenen
6754890;Jos C. M. Baeten
6754891;Frits W. Vaandrager
6754892;Jay Sethuraman
6754893;Vadim G. Timkovsky
6754894;Paulien ten Pas
6754895;M. R. K. Krishna Rao
6754896;Donald W. Gillies
6754897;Pierre-Jacques Courtois
6754898;Hendrik Vantilborgh
6754899;Philippe Chanzy
6754900;Carlos Zamora-Cura
6754901;Walter Cunto
6754902;J. Xu
6754903;Claus Jensen
6754904;Jyrki Katajainen
6754905;Larissa Meinicke
6754906;Ian J. Hayes
6754907;Wei-Ngan Chin
6754908;Masami Hagiya
6754909;Marco A. Casanova
6754910;Philip A. Bernstein
6754911;Lukasz Mikulski
6754912;James H. Anderson
6754913;Mohamed G. Gouda
6754914;Ole Lehrmann Madsen
6754915;Bent Bruun Kristensen
6754916;José M. Bernabéu-Aubán
6754917;Mustaque Ahamad
6754918;Mostafa H. Ammar
6754919;Søren Debois
6754920;Thomas T. Hildebrandt
6754921;Tijs Slaats
6754922;Alon Itai
6754923;Arnd Rußmann
6754924;Anthony W. Lin
6754925;Sanming Zhou
6754926;Bartek Kiepuszewski
6754927;Arthur H. M. ter Hofstede
6754928;Wil M. P. van der Aalst
6754929;Li Layuan
6754930;Li Chunlin
6754931;Brigitte Plateau
6754932;Ke Wang
6754933;Weining Zhang
6754934;Siu-Cheung Chau
6754935;Cezar Câmpeanu
6754936;Klaus W. Wagner
6754937;Tatsuie Tsukiji
6754938;Søren Lauesen
6754939;Warren Burton
6754940;S. A. Bengelloun
6754941;Dana S. Scott
6754942;Richard S. Bird
6754943;Arend Rensink
6754944;Heike Wehrheim
6754945;Bernd Finkbeiner
6754946;Klaus Voss
6754947;Annegret Habel
6754948;Hans-Jörg Kreowski
6754949;Alejandro Sánchez
6754950;Michael Bechtold
6754951;Otto Spaniol
6754952;C. C. Gotlieb
6754953;Bo-Ting Yang
6754954;Paul Gillard
6754955;Jean Néraud
6754956;Martin S. Feather
6754957;Hartmann J. Genrich
6754958;Kurt Lautenbach
6754959;Nicoletta De Francesco
6754960;Jim Cunningham
6754961;A. J. J. Dick
6754962;R. Zuczek
6754963;Joseph G. Peters
6754964;Larry Rudolph
6754965;Paul Hunter
6754966;Guillermo A. Pérez
6754967;Deepak Kapur
6754968;Paliath Narendran
6754969;Daniel J. Rosenkrantz
6754970;Hantao Zhang
6754971;Pierre Deransart
6754972;Martin Jourdan
6754973;Bernard Lorho
6754974;Inge Bethke
6754975;Alban Ponse
6754976;Graham Farr
6754977;Georg Trogemann
6754978;Matthias Gente
6754979;Michael Drmota
6754980;Richard J. Waldinger
6754981;Görkem Kilinç
6754982;Gordon V. Cormack
6754983;John Ophel
6754984;Bernhard Thalheim
6754985;Tamar Aizikowitz
6754986;Michael Kaminski
6754987;Celia Wrathall
6754988;Christine Chifen Tseng
6754989;Helmut Alt
6754990;Fernando Arroyo
6754991;Juan Castellanos
6754992;José-Ramón Sánchez-Couso
6754993;Mordechai Ben-Ari
6754994;Corrado Priami
6754995;Lone Leth Thomsen
6754996;Bent Thomsen
6754997;Marcello M. Bersani
6754998;Matteo Rossi
6754999;Pierluigi San Pietro
6755000;Paola Inverardi
6755001;Philipp Rümmer
6755002;Pavle Subotic
6755003;Christian Dax
6755004;Martin Lange
6755005;Kamal Lodaya
6755006;R. K. Shyamasundar
6755007;Alberto Pettorossi
6755008;Rod M. Burstall
6755009;C. C. Lee
6755010;Joseph JáJá
6755011;Janos Simon
6755012;Masato Takeichi
6755013;Hartmut Messerschmidt
6755014;Robert Geist
6755015;Mark Smotherman
6755016;Joanne Bechta Dugan
6755017;Roni Khardon
6755018;Dan Roth
6755019;Thomas P. Whaley
6755020;Leonard M. Adleman
6755021;Kellogg S. Booth
6755022;Franco P. Preparata
6755023;Walter L. Ruzzo
6755024;Hans Daduna
6755025;C. A. R. Hoare
6755026;Miguel R. Penabad
6755027;Nieves R. Brisaboa
6755028;José R. Paramá
6755029;Oliver Schoett
6755030;Youichi Kobuchi
6755031;Takashi Saito
6755032;Hidenobu Nunome
6755033;Bernard Chazelle
6755034;Helmut Jürgensen
6755035;Ludwig Staiger
6755036;Derek Coleman
6755037;Jane W. Hughes
6755038;Henrik Björklund
6755039;Wim Martens
6755040;Thomas Schwentick
6755041;Kenneth J. Supowit
6755042;Edward M. Reingold
6755043;Sumit Sur
6755044;Arunabha Sen
6755045;Géraud Sénizergues
6755046;Olivier Lecarme
6755047;Pierre Desjardins
6755048;Joaquim Gabarró
6755049;David Murphy
6755050;Aldo de Luca
6755051;Hongbo Zhang
6755052;David J. Kuck
6755053;Yoichi Muraoka
6755054;Torsten Polle
6755055;David Spuler
6755056;Reiji Nakajima
6755057;Michio Honda
6755058;Hayao Nakahara
6755059;Shuang Yang
6755060;Carl E. Landwehr
6755061;Norishige Chiba
6755062;Kazunori Onoguchi
6755063;Takao Nishizeki
6755064;Takashi Tomita
6755065;Atsushi Ueno
6755066;Masaya Shimakawa
6755067;Shigeki Hagihara
6755068;Naoki Yonezaki
6755069;Peter Habermehl
6755070;Radu Iosif
6755071;Hans Kleine Büning
6755072;Lutz Priese
6755073;Jeffrey H. Kingston
6755074;John V. Guttag
6755075;James J. Horning
6755076;Moshe Y. Vardi
6755077;Peter Kirschenhofer
6755078;Helmut Prodinger
6755079;Edward Y. C. Cheng
6755080;Dorit S. Hochbaum
6755081;Jean-Jacques Pansiot
6755082;Bin Zhang 0004
6755083;Meichun Hsu
6755084;John Aycock
6755085;R. Nigel Horspool
6755086;Stefan Sokolowski
6755087;Bogdan Rembowski
6755088;Howard Barringer
6755089;J. H. Cheng
6755090;Cliff B. Jones
6755091;Ángeles S. Places
6755092;José Félix Costa
6755093;Cristina Sernadas
6755094;Shou-Hsuan Stephen Huang
6755095;T. Anderson
6755096;Harald Søndergaard
6755097;Peter Sestoft
6755098;Robert Brijder
6755099;Eric Sanlaville
6755100;Günter Schmidt
6755101;Philippe Flajolet
6755102;Peter Roth
6755103;Iiro S. Honkala
6755104;Antoine Lobstein
6755105;Nir Tzachar
6755106;Ana Cavalcanti
6755107;Marie-Claude Gaudel
6755108;Leonard Berman
6755109;John L. Bruno
6755110;Nabil A. Khabbaz
6755111;Constantin Enea
6755112;Kenichi Taniguchi
6755113;Rodney R. Howell
6755114;Louis E. Rosier
6755115;Tomi Pasanen
6755116;Thomas Buchholz
6755117;Jim Cantor
6755118;Anthony Ephremides
6755119;D. Horton
6755120;José Enrique Armendáriz-Iñigo
6755121;José Ramón González de Mendívil
6755122;José Ramón Garitagoitia
6755123;Francesc D. Muñoz-Escoí
6755124;Marisa Navarro
6755125;Fernando Orejas
6755126;Jean-Luc Remy
6755127;Sheila A. Greibach
6755128;Robert Stephens
6755129;Narao Nakatsu
6755130;Yahiko Kambayashi
6755131;Shuzo Yajima
6755132;Christian von Essen
6755133;David Parker 0001
6755134;Rahul Varshneya
6755135;Qiwen Xu
6755136;Michael Karr
6755137;Lane A. Hemaspaandra
6755138;Jörg Rothe
6755139;Gerd Wechsung
6755140;Donal T. MacVeigh
6755141;Christian Ferdinand
6755142;Giorgio Levi
6755143;Catuscia Palamidessi
6755144;Dung T. Huynh
6755145;Christos Levcopoulos
6755146;Johannes Köbler
6755147;Uwe Schöning
6755148;Allan G. Bromley
6755149;Jørgen Steensgaard-Madsen
6755150;Chi-Chung Hui
6755151;Samuel T. Chanson
6755152;Trevor I. Fenner
6755153;Rocco De Nicola
6755154;Ellis Horowitz
6755155;Guido Proietti
6755156;Patricio V. Poblete
6755157;Anna Slobodová
6755158;Stefan Andrei
6755159;Salvador Valerio Cavadini
6755160;Anders P. Ravn
6755161;Igal Adiri
6755162;Esther Frostig
6755163;A. H. G. Rinnooy Kan
6755164;Aaron Bohy
6755165;Véronique Bruyère
6755166;Nathalie Bertrand 0001
6755167;William C. K. Yen
6755168;C. Y. Tang
6755169;Holger Bock Axelsen
6755170;Robert Glück
6755171;Karl Winklmann
6755172;C. J. M. Turnbull
6755173;E. S. Lee
6755174;Ulrich Faigle
6755175;Walter Kern
6755176;Luc Bougé
6755177;Errol L. Lloyd
6755178;Michael C. Loui
6755179;Andrew Chi-Chih Yao
6755180;Michel Parent
6755181;Michael O. Rabin
6755182;Wan Fokkink
6755183;Anna Ingólfsdóttir
6755184;Jose Luis Gascon
6755185;John R. Rice
6755186;Kalpana Mahalingam
6755187;Viktor Schuppan
6755188;Tobias Nipkow
6755189;Gary J. Nutt
6755190;Edward L. Robertson
6755191;Witold Litwin
6755192;Thomas Brihaye
6755193;Gilles Geeraerts
6755194;Axel Haddad
6755195;Benjamin Monmege
6755196;William E. Howden
6755197;Edmund M. Clarke
6755198;Michael J. Butler
6755199;Walter Guttmann
6755200;A. J. M. van Gasteren
6755201;Costas S. Iliopoulos
6755202;Hubert Garavel
6755203;Frédéric Lang
6755204;Radu Mateescu 0001
6755205;Eberhard Bertsch
6755206;Shmuel Katz
6755207;Brian Allen
6755208;Rodney Farrow
6755209;Suad Alagic
6755210;Rémy Belmonte
6755211;Pim van 't Hof
6755212;Roberto Baldoni
6755213;Jean-Michel Hélary
6755214;F. Heymans
6755215;David Lorge Parnas
6755216;Geguang Pu
6755217;Rafael Wisniewski
6755218;Martin Raussen
6755219;Christoph Wedler
6755220;Myung-Joon Lee
6755221;Kwang-Moo Choe
6755222;A. Bijlsma
6755223;P. A. Matthews
6755224;J. G. Wiltink
6755225;Uzi Vishkin
6755226;Christophe Morvan
6755227;Chloe Rispal
6755228;Shin-ichi Morimoto
6755229;Peter Thanisch
6755230;Donald W. Loveland
6755231;E. Lippe
6755232;Theo P. van der Weide
6755233;Nicholas Q. Trân
6755234;Mikael Nilsson
6755235;Jonas Kvarnström
6755236;Patrick Doherty
6755237;Anna Hac
6755238;Yuzheng Ding
6755239;Mark Allen Weiss
6755240;Jürgen Sattler
6755241;Shmuel Zaks
6755242;André Arnold
6755243;Mitchell Wand
6755244;Hadassa Daltrophe
6755245;Zvi Lotker
6755246;Boris D. Lubachevsky
6755247;Neil D. Jones
6755248;Huimin Lin
6755249;Wang Yi 0001
6755250;Falko Bause
6755251;David M. Choy
6755252;Uli Schlachter
6755253;Ludmila Cherkasova
6755254;Alberto Trombetta
6755255;Manfred Kudlek
6755256;Radu Stefan Niculescu
6755257;Wolfgang Menzel
6755258;Pierre Lescanne
6755259;Matthieu Perrinel
6755260;Witold Lipski Jr.
6755261;David Finkel
6755262;Karl-Rudolf Moll
6755263;Ursula Schmidt
6755264;Md. Sumon Shahriar
6755265;Günter Hotz
6755266;Marco Schneider
6755267;Dominique Laurent
6755268;Viet Phan Luong
6755269;Nicolas Spyratos
6755270;Dong-wan Tcha
6755271;Bum-il Lee
6755272;Toung-duck Lee
6755273;Sándor Vágvölgyi
6755274;Edward M. McCreight
6755275;Giorgios Economopoulos
6755276;Argimiro Arratia Quesada
6755277;Paavo Turakainen
6755278;Yael Maon
6755279;Hristo Djidjev
6755280;Shankar M. Venkatesan
6755281;Glen E. Newton
6755282;Paul Gastin
6755283;Manfred Kunde
6755284;Franck Pommereau
6755285;Jayashree Ramanathan
6755286;Ken Kennedy
6755287;Joseph Y.-T. Leung
6755288;D. W. Ting
6755289;Richard J. Lipton
6755290;Cinzia Bernardeschi
6755291;Gregor Engels
6755292;Udo Pletat
6755293;Hila Peleg
6755294;Sharon Shoham
6755295;Eran Yahav
6755296;Hongseok Yang
6755297;Manfred K. Warmuth
6755298;Reuven Bar-Yehuda
6755299;Sergio Fogel
6755300;Rüdiger Valk
6755301;Chao Wang
6755302;Yi Lv
6755303;Peng Wu 0002
6755304;M. A. El-Affendi
6755305;Rolf Hennicker
6755306;Hanne Riis Nielson
6755307;Miquel Bertran
6755308;Francesc-Xavier Babot
6755309;August Climent
6755310;Werner Heise
6755311;Joan Boyar
6755312;Lene M. Favrholdt
6755313;Morten N. Nielsen
6755314;Rakesh Agrawal 0001
6755315;Keith D. Detro
6755316;Marco Pistore
6755317;Jan van den Bos
6755318;Chris Laffra
6755319;Haiyan Liu
6755320;Jay M. Spitzen
6755321;Ben Wegbreit
6755322;Vincenzo Grassi
6755323;Samuel N. Kamin
6755324;Marco Bernardo 0001
6755325;Michele Loreti
6755326;Arnd Poetzsch-Heffter
6755327;Michael Becker 0009
6755328;Robert Sedgewick
6755329;Vashudha Krishnaswamy
6755330;James F. Gimpel
6755331;Alex A. Aravind
6755332;John Derrick
6755333;Sebastian Maneth
6755334;Nikolaj Tatti
6755335;N. W. Keesmaat
6755336;Gunther Schmidt 0001
6755337;Hans Zierer 0001
6755338;Shigeki Iwata
6755339;Takumi Kasai
6755340;Etsuro Moriya
6755341;W. Wesley Peterson
6755342;Cristian Masalagiu
6755343;Jacek Blazewicz
6755344;Hans Röck
6755345;Jan Paredaens
6755346;R. Vyncke
6755347;Iwona Cieslik
6755348;Herman Akdag
6755349;Jesper W. Mikkelsen
6755350;Soma Chaudhuri
6755351;Martha J. Kosa
6755352;Jennifer L. Welch
6755353;Mark A. Roth
6755354;Henry F. Korth
6755355;Rayna Dimitrova
6755356;Flemming Nielson
6755357;Joep L. W. Kessels
6755358;Michael Winter
6755359;Susumu Morito
6755360;Harvey M. Salkin
6755361;Naoki Hatayama
6755362;Yoshiaki Nakashiba
6755363;Thorsten Akkerman
6755364;Christoph Buchheim
6755365;Michael Jünger
6755366;Daniel Teske
6755367;Adriaan van Wijngaarden
6755368;B. J. Mailloux
6755369;J. E. L. Peck
6755370;Cornelis H. A. Koster
6755371;C. H. Lindsey
6755372;Lambert G. L. T. Meertens
6755373;R. G. Fisker
6755374;Silvia Bacchelli
6755375;Elena Barcucci
6755376;R. Verraedt
6755377;Xian Xu 0001
6755378;Eddy Bevers
6755379;Johan Lewi
6755380;Michel Charpentier
6755381;K. Mani Chandy
6755382;Mark Utting
6755383;Lars Jenner
6755384;Pablo Cordero
6755385;Manuel Enciso
6755386;Tilak Agerwala
6755387;Walid G. Aref
6755388;Hanan Samet
6755389;Stéphane Grumbach
6755390;Maurizio Rafanelli
6755391;Leonardo Tininini
6755392;Butler W. Lampson
6755393;James G. Mitchell
6755394;Gerald J. Popek
6755395;Will D. Gillett
6755396;Ruggero Lanotte
6755397;Angelo Troina
6755398;Ravi Sethi
6755399;Marco Carbone
6755400;Fabrizio Montesi
6755401;Carsten Schürmann
6755402;Antoine Petit 0001
6755403;Floris Geerts
6755404;Lieven Smits
6755405;Thomas Lengauer
6755406;Razvan Diaconescu
6755407;Cesare Tinelli
6755408;Beata Konikowska
6755409;Marcin Bialasik
6755410;Karel De Vlaminck
6755411;J. Huens
6755412;M. Huybrechts
6755413;José L. Balcázar
6755414;Yurii Rogozhin
6755415;Willem de Jong
6755416;Nikola Benes
6755417;Jan Kretínský
6755418;Mikael H. Møller
6755419;Salomon Sickert
6755420;Jirí Srba
6755421;Roberto Bruni
6755422;Matteo Sammartino
6755423;Aki Matsumoto
6755424;Dong-Soo Han
6755425;János Aczél
6755426;Wolfgang Ertel
6755427;Albert Hoogewijs
6755428;Panagiotis J. Tomaras
6755429;Michel Martinez
6755430;Victor F. Nicola
6755431;Johann A. Makowsky
6755432;Zhiyi Tan
6755433;Long Wan
6755434;Qi Zhang
6755435;Wei Ren
6755436;Jean-Pierre Queille
6755437;Alexander Shapiro
6755438;Paolo Bottoni
6755439;Lin Yu
6755440;K. Subramani
6755441;Hong-Jian Lai
6755442;Xiaofeng Gu
6755443;Andrew M. Gravell
6755444;Alexander Okhotin
6755445;Zhenyu Qian
6755446;Kemal Efe
6755447;Nancy Eleser
6755448;Dario Della Monica
6755449;Valentin Goranko
6755450;Guido Sciavicco
6755451;Nicolas Broutin
6755452;Erin McLeish
6755453;Laurent Van Begin
6755454;Christoph M. Hoffmann
6755455;Victor Vianu
6755456;Valdis Berzins
6755457;David B. Benson
6755458;Sampath Rangarajan
6755459;Akira Urano
6755460;Venkatesan T. Chakaravarthy
6755461;Dmitry Chistikov
6755462;Mikhail A. Bulyonkov
