:END_ID;:START_ID;volumeNo:int;year:int
9485;9046529;5;2006
9409;9046528;4;2011
2687;9046540;1;2010
10766;9046531;5;2003
10951;9046535;1;2015
11805;9046526;1;2009
11333;9046541;5;2015
4534;9046541;4;2017
2692;9046534;4;2001
4027;9046536;3;1998
13157;9046540;4;1995
9160;9046527;3;2015
6059;9046526;3;2009
16459;9046528;2;2014
16069;9046535;1;2018
4937;9046542;2;2019
17128;9046541;5;2018
10989;9046528;3;1998
9896;9046538;5;2008
16199;9046532;5;2019
874;9046524;1;1979
2388;9046536;1;2008
11978;9046543;2;2010
416;9046540;2;1998
6462;9046532;3;2013
11236;9046543;1;2017
1573;9046537;1;2005
3118;9046535;4;2010
16690;9046541;3;2008
6053;9046533;2;1989
270;9046529;5;1980
9848;9046524;5;2007
13973;9046533;5;2016
6744;9046541;2;2002
14047;9046528;5;2016
8243;9046542;1;2012
11504;9046533;2;2017
12056;9046543;1;2014
13155;9046534;1;1999
2195;9046535;4;2011
15601;9046527;1;2007
10805;9046531;4;2002
16915;9046540;4;2018
2151;9046538;5;2017
13776;9046524;5;2014
6528;9046537;2;2019
10310;9046543;5;2001
7763;9046528;1;2018
13473;9046534;3;1990
6596;9046527;4;2007
13268;9046528;3;1997
11013;9046526;4;2016
18240;9046533;3;2015
11474;9046534;2;1992
15230;9046531;1;1997
5350;9046542;3;2018
1188;9046531;4;2009
16404;9046534;4;2016
5392;9046529;2;2018
6314;9046531;3;2003
14706;9046535;1;2000
17545;9046530;5;2015
8324;9046537;3;1999
16965;9046539;3;2013
12256;9046538;2;2004
13486;9046542;4;2017
19225;9046536;3;2004
10669;9046530;3;2000
2159;9046535;3;2012
15865;9046537;4;2013
746;9046528;1;2002
13184;9046539;1;2006
15346;9046532;3;1996
178;9046527;2;1984
154;9046532;2;1971
9779;9046539;1;2007
12397;9046528;1;2007
12443;9046535;5;1990
9941;9046528;4;2000
7493;9046528;4;2017
3035;9046538;3;2007
10812;9046542;5;2000
17539;9046532;2;2016
18141;9046534;1;2009
4146;9046525;4;2016
17650;9046542;5;2017
1016;9046533;3;1992
8506;9046536;2;2015
7973;9046524;4;1994
18541;9046543;5;1996
1210;9046530;3;2018
19541;9046544;3;2014
10191;9046544;5;2000
715;9046533;5;2002
6165;9046530;1;2017
9229;9046528;5;2016
12795;9046528;3;2012
403;9046542;4;1977
11288;9046531;3;2015
16269;9046541;3;2017
12541;9046539;1;2008
4863;9046543;4;2017
6899;9046525;5;2018
3359;9046536;2;2012
18894;9046540;1;2005
10623;9046530;4;2002
887;9046530;3;1974
11875;9046541;3;1997
3539;9046524;3;2014
14413;9046524;3;2005
7193;9046530;2;2019
9556;9046525;4;2012
2398;9046534;2;2014
12949;9046537;5;2009
14191;9046526;5;2002
4219;9046533;2;2017
13101;9046525;4;1991
7296;9046544;3;2009
1753;9046543;1;2018
2886;9046534;3;2003
19778;9046537;2;1996
6333;9046534;5;2007
19274;9046532;5;2007
751;9046532;1;2011
5848;9046528;3;2011
2193;9046532;4;2017
1410;9046527;5;1981
8090;9046526;3;2019
15196;9046533;1;2017
13709;9046544;1;2018
17235;9046538;1;2015
16217;9046543;3;2006
2919;9046543;3;2003
13340;9046539;1;2015
8306;9046529;2;2015
15547;9046536;3;1988
11138;9046542;2;2008
6520;9046527;5;1992
7971;9046533;5;2013
18613;9046530;1;2018
12855;9046531;3;2001
19340;9046527;4;2008
12846;9046535;5;2012
9649;9046534;5;2009
19775;9046526;3;2014
15300;9046526;5;2013
1141;9046541;2;1972
16395;9046531;4;2017
18896;9046544;1;2014
2721;9046536;1;2018
18658;9046526;4;2018
9719;9046535;2;2008
36;9046541;4;2015
11691;9046528;1;1995
16809;9046534;1;2002
17702;9046528;1;2019
19798;9046534;2;2017
6047;9046530;4;2001
2134;9046541;5;2005
14279;9046524;3;1996
4516;9046526;3;2013
4008;9046537;1;2001
17356;9046528;2;2015
5843;9046540;5;2006
12747;9046533;4;2002
19576;9046543;2;2017
11705;9046539;5;2009
13309;9046528;4;1997
14358;9046537;2;2016
18137;9046538;2;2015
5810;9046527;4;2005
13545;9046536;1;2018
18411;9046525;4;2010
3849;9046533;1;2004
5643;9046529;3;1993
18537;9046534;3;2019
13284;9046536;5;2012
18049;9046538;1;2016
6390;9046527;4;2010
9511;9046543;1;2005
17827;9046527;5;1999
12886;9046530;1;2018
15481;9046527;5;2016
13842;9046544;1;2008
9847;9046540;4;2000
18454;9046536;3;1996
8024;9046536;2;1994
4311;9046540;4;1994
7503;9046536;2;2017
8560;9046538;2;2017
11030;9046531;2;2014
12840;9046530;2;2012
13676;9046529;1;2006
7965;9046536;2;2014
10421;9046527;2;2015
16833;9046530;5;2018
13577;9046534;5;2003
11345;9046535;2;1991
18542;9046544;5;2017
7581;9046542;4;2016
5541;9046525;4;2014
14100;9046524;5;2017
19006;9046524;1;2014
10683;9046532;3;2007
10061;9046539;4;2006
3697;9046539;3;2006
4386;9046536;2;2004
8367;9046533;4;2016
19530;9046529;1;2015
17520;9046541;1;2014
4285;9046539;4;2019
7987;9046530;1;2018
11836;9046525;1;2015
4807;9046534;4;1993
10977;9046539;3;2015
7606;9046539;2;2018
8444;9046534;4;2015
6075;9046537;2;2016
3120;9046538;1;2014
14193;9046539;1;2018
6593;9046544;3;2012
5707;9046537;2;2014
14501;9046541;5;2009
11348;9046542;1;2015
7867;9046532;1;2018
14277;9046535;4;2012
4349;9046541;4;2017
11080;9046536;4;2000
11148;9046528;1;2016
6303;9046528;4;2017
17517;9046540;1;2014
16531;9046540;1;2017
5370;9046534;4;2014
18435;9046529;2;2008
15462;9046536;2;2012
17359;9046539;2;2015
13792;9046536;4;2017
9106;9046529;3;2016
3865;9046536;5;2011
1859;9046542;3;2007
13787;9046530;5;1996
13876;9046527;4;2014
19535;9046526;1;1999
4260;9046525;3;2017
19581;9046528;3;2001
18025;9046533;1;2001
3330;9046536;3;2007
12974;9046536;2;2004
7845;9046535;3;2011
9681;9046537;5;2009
13613;9046538;5;1994
13154;9046526;3;2019
13509;9046543;2;1994
941;9046532;1;1991
7872;9046528;2;2011
4321;9046532;5;1992
19420;9046539;4;2000
12714;9046533;5;1999
1350;9046533;2;1973
17083;9046542;4;2012
4524;9046543;2;2019
10815;9046537;4;2016
6516;9046536;1;1993
11657;9046533;1;2017
17269;9046529;1;2012
12525;9046533;5;2007
14399;9046527;3;2008
8813;9046528;2;2017
12494;9046542;2;2018
17757;9046544;4;2012
13350;9046525;4;2013
16405;9046528;5;2016
3002;9046527;1;2003
4669;9046544;2;2013
10225;9046525;3;2010
2171;9046527;5;2010
909;9046540;3;1999
12726;9046540;4;2015
6224;9046529;1;2011
8339;9046537;4;2002
4432;9046529;5;2011
18077;9046539;4;1991
4161;9046539;2;2014
18931;9046529;2;2006
14285;9046531;3;2016
4006;9046525;4;2017
12298;9046535;2;2017
12668;9046534;3;2011
18496;9046528;5;2015
12813;9046534;1;1991
17811;9046528;5;2015
16278;9046534;2;2012
12571;9046529;4;2016
3677;9046543;4;2006
12447;9046531;1;1992
3355;9046539;1;2005
9881;9046530;1;2009
3900;9046544;2;1999
623;9046529;4;1996
14828;9046540;5;1997
4451;9046536;2;2017
18923;9046530;3;2008
13808;9046524;2;2007
1910;9046540;2;2015
1968;9046531;5;2007
9549;9046533;3;2006
19610;9046529;1;2018
6732;9046533;2;1992
3703;9046530;4;2015
11670;9046526;2;2018
12382;9046531;4;1997
18332;9046541;2;2000
8591;9046544;4;2015
5078;9046526;5;2018
16568;9046530;1;2017
11662;9046541;2;2016
11500;9046531;2;2016
14858;9046537;1;2002
5863;9046539;3;2013
2567;9046534;3;2018
16538;9046537;5;1999
4725;9046526;5;2018
5507;9046541;4;2018
11569;9046532;4;2014
4580;9046526;1;2005
19028;9046540;5;2011
9886;9046530;1;2012
9879;9046525;2;2008
13456;9046530;5;2008
13882;9046527;1;2008
298;9046529;5;1973
19770;9046543;3;2019
8552;9046538;4;2018
17225;9046532;5;2018
12557;9046528;3;2001
45;9046534;5;1993
19139;9046540;4;2018
8052;9046537;5;2002
19618;9046539;4;2018
7480;9046541;4;2011
5867;9046543;4;2015
12950;9046539;4;2010
10914;9046533;1;1998
5853;9046530;4;2006
13183;9046524;5;2017
10625;9046535;4;2002
466;9046525;4;1988
12684;9046532;4;1997
13998;9046525;1;1997
9405;9046528;4;2012
12779;9046530;3;2003
108;9046543;2;1998
14968;9046543;5;2018
7856;9046525;1;1997
12630;9046534;2;2016
2287;9046527;4;2018
17631;9046544;3;2017
19513;9046527;1;2017
5047;9046530;1;2001
5670;9046543;3;2019
4972;9046532;1;2011
17403;9046544;4;2017
13918;9046533;1;2009
116;9046533;1;2009
6533;9046541;4;2018
17749;9046529;5;2015
4402;9046531;5;2018
17487;9046539;1;2016
3989;9046530;5;2007
13381;9046527;1;2010
15002;9046542;5;2006
12787;9046528;5;2012
2367;9046541;3;2003
19699;9046544;1;2014
11215;9046536;1;2015
12441;9046531;5;1996
65;9046538;3;1994
3191;9046533;1;2004
11177;9046524;3;2004
6412;9046539;4;2004
2031;9046538;2;2018
6291;9046536;4;1986
1950;9046542;2;2011
6882;9046530;3;2019
4511;9046541;2;2013
19540;9046526;3;2019
9071;9046533;4;2010
5044;9046539;2;2019
1481;9046526;4;2001
16588;9046533;4;2017
4643;9046534;5;1998
11519;9046535;3;1995
11352;9046526;1;2003
10653;9046533;1;2011
11777;9046528;4;2012
11290;9046538;4;2011
4956;9046539;4;1986
15096;9046542;2;1994
1556;9046535;3;2017
7418;9046531;4;1985
16549;9046538;1;2011
14884;9046531;1;2009
4593;9046529;5;2009
13539;9046542;2;2002
7008;9046538;1;1990
11588;9046529;4;2007
4980;9046531;5;1997
8796;9046537;5;2018
4570;9046535;3;1994
2930;9046531;1;2004
365;9046526;3;1997
12676;9046537;5;2017
13317;9046538;5;2013
17655;9046544;1;1995
17854;9046539;3;1994
15486;9046534;3;2015
8791;9046540;5;2004
990;9046542;5;1994
17554;9046528;3;2016
15041;9046540;5;2011
13619;9046535;5;2013
4936;9046542;5;2018
6705;9046537;4;2012
14925;9046543;5;1995
11017;9046540;4;2001
5138;9046527;1;2019
5640;9046544;3;2014
12136;9046530;5;1998
5550;9046544;3;2010
9200;9046524;3;2008
19616;9046534;2;2017
5851;9046533;1;2018
4542;9046527;5;2015
551;9046531;4;1974
14044;9046537;3;2016
13263;9046525;5;1994
5369;9046528;4;2019
1163;9046536;4;1995
12104;9046530;4;2016
6791;9046544;3;2014
12450;9046530;3;1997
11439;9046525;1;2005
7136;9046533;4;1994
7131;9046533;3;2002
10468;9046530;3;32
527;9046527;5;1987
4095;9046537;4;1987
18499;9046536;4;2016
9527;9046532;1;2003
9568;9046539;3;2009
17164;9046539;1;2009
4494;9046529;4;1989
13670;9046533;1;1995
569;9046525;4;1978
854;9046539;3;1991
16106;9046538;5;2018
12496;9046526;5;2012
19115;9046525;2;2017
12302;9046525;1;2017
11602;9046532;4;1998
828;9046530;5;2015
14839;9046541;4;2004
15313;9046530;3;2015
10747;9046526;1;2003
6813;9046544;2;2011
8264;9046534;4;2009
3222;9046533;4;2008
383;9046533;1;2016
16625;9046543;3;1995
7968;9046543;5;2004
12908;9046526;5;1993
17977;9046537;2;2010
15056;9046524;4;2016
12733;9046531;5;2014
5655;9046524;3;2000
13091;9046538;2;2016
1888;9046533;5;2008
3921;9046544;3;2014
18643;9046527;5;1999
4737;9046528;1;2003
13344;9046532;3;2008
2141;9046542;5;2006
8713;9046544;2;2018
1431;9046537;3;1994
15493;9046542;5;2018
950;9046532;5;1980
12339;9046534;1;2007
12037;9046540;4;1996
13388;9046529;3;2002
10946;9046541;2;1996
5917;9046541;2;2014
13432;9046540;5;2008
9331;9046543;3;2011
3169;9046532;2;2018
10087;9046528;5;2005
13950;9046527;3;2017
14641;9046539;3;1991
8408;9046540;3;2018
9831;9046534;5;2007
7326;9046537;2;1999
17210;9046536;4;2018
15759;9046527;3;2011
13610;9046537;4;2015
7430;9046531;5;2013
16701;9046527;2;2007
2450;9046540;1;2014
4257;9046539;3;2016
17414;9046528;2;2018
10925;9046532;4;1997
782;9046531;3;2011
6789;9046538;5;2017
17421;9046535;2;2016
2269;9046527;3;2018
9935;9046540;5;2011
6352;9046528;3;2016
128;9046543;1;1972
495;9046534;5;1977
14710;9046543;4;2000
11443;9046538;4;2016
6126;9046526;2;2018
9930;9046529;2;2011
17970;9046537;4;2011
6589;9046525;2;2003
4380;9046525;3;2019
5245;9046538;2;2004
16157;9046525;4;2010
16133;9046531;1;1988
14922;9046538;5;1990
18708;9046530;3;2012
354;9046542;5;2009
2903;9046544;3;2005
17020;9046525;3;1998
9987;9046533;3;2007
9076;9046533;3;2017
11512;9046536;1;2018
16324;9046528;5;2018
13042;9046537;4;2019
15031;9046530;5;2004
9773;9046529;4;2006
1109;9046536;3;2005
13587;9046542;3;2015
7455;9046529;1;2018
16104;9046533;4;2018
13038;9046528;5;2015
5248;9046538;5;1988
3135;9046528;4;2015
3719;9046538;1;2007
8678;9046525;2;2012
13351;9046524;4;2003
7222;9046532;5;2016
8013;9046540;5;2003
16360;9046543;5;1999
17144;9046533;3;1997
7446;9046532;3;2018
19053;9046542;5;2008
19793;9046539;4;2017
18391;9046524;5;2019
2420;9046535;3;2005
7900;9046531;2;2018
15247;9046540;4;2015
2028;9046525;1;2010
7250;9046530;4;2001
2582;9046540;3;2013
14795;9046538;4;1990
6274;9046538;1;1989
11511;9046544;4;1993
10356;9046529;2;2009
17788;9046544;4;1988
7696;9046544;3;1992
9652;9046537;2;2009
19857;9046529;3;2014
17730;9046544;2;2008
500;9046527;1;2006
420;9046530;3;2005
3177;9046542;3;2002
13407;9046536;1;2003
19304;9046534;5;2006
13125;9046532;3;2009
3347;9046524;1;2007
5596;9046535;1;2008
10551;9046529;4;2013
18534;9046531;3;2014
14356;9046532;3;2010
5770;9046537;1;2019
6535;9046536;2;2005
17032;9046539;4;2015
4749;9046527;2;2018
9671;9046539;2;2010
4373;9046534;4;2005
5093;9046531;3;2002
4149;9046542;1;2017
7728;9046534;5;1984
7603;9046532;2;2014
13385;9046534;2;2017
17485;9046532;2;2011
15797;9046537;1;2015
15811;9046542;4;2015
11651;9046542;1;2013
1842;9046529;5;2006
3408;9046544;3;2018
14184;9046529;3;2015
15975;9046530;3;2016
731;9046541;3;1990
3376;9046541;2;2009
18927;9046538;3;2009
1933;9046539;2;2014
11467;9046538;1;2008
5139;9046526;2;2009
8275;9046526;2;2016
10309;9046535;1;2019
16338;9046535;4;2007
1170;9046529;5;1981
13109;9046544;5;1992
15818;9046531;4;2012
4526;9046536;4;2012
12072;9046539;3;2017
4947;9046534;4;2006
6805;9046527;4;2005
9254;9046536;4;2019
10275;9046544;1;2009
2553;9046538;3;2001
11639;9046540;4;2017
9574;9046525;5;2019
8017;9046543;3;2014
8558;9046535;2;2018
16525;9046540;3;2011
17;9046524;5;2002
11275;9046542;3;2012
8761;9046527;2;2017
18936;9046531;2;2013
19140;9046528;2;2003
5846;9046524;5;2019
17201;9046536;4;2011
2696;9046532;1;2005
10154;9046537;4;2009
1710;9046525;1;2013
19251;9046527;5;2012
14189;9046544;2;2011
1636;9046533;5;2018
7305;9046524;5;2018
19536;9046544;4;2017
6398;9046534;2;2001
14447;9046543;4;2014
5907;9046543;1;1999
7889;9046540;4;2006
6701;9046535;2;2017
17450;9046544;1;2019
11457;9046544;4;2012
5361;9046542;2;1990
555;9046525;4;1977
2128;9046539;1;2012
18307;9046524;2;1992
1566;9046536;3;2006
2539;9046530;4;2004
11550;9046544;2;2011
8362;9046533;1;2017
8446;9046544;3;2018
1681;9046540;5;2016
15805;9046531;3;2007
16169;9046526;2;2003
12867;9046528;4;2009
7492;9046533;4;2018
5079;9046537;5;2014
3909;9046543;3;2019
9583;9046532;4;2004
9874;9046530;1;2005
6670;9046524;5;2014
905;9046537;4;2002
5719;9046535;5;2017
4760;9046529;2;1999
225;9046537;2;1974
18123;9046530;5;2012
1683;9046542;3;2018
9514;9046530;3;2008
5976;9046542;5;2010
6499;9046534;1;2018
15882;9046533;1;2011
6962;9046528;4;2012
19112;9046530;1;2011
10802;9046525;2;2019
1779;9046529;4;2016
10957;9046539;5;1992
4754;9046534;4;1991
7924;9046526;4;1998
5686;9046540;2;2019
15598;9046529;5;2018
8617;9046532;2;2015
10002;9046529;4;2000
3143;9046537;4;2005
11788;9046527;1;2000
14280;9046529;5;1996
3289;9046533;3;2012
2613;9046537;5;2015
19254;9046525;5;2013
19184;9046533;4;2007
6782;9046528;4;2019
5535;9046534;4;2015
528;9046535;1;1976
16659;9046540;4;2013
12083;9046542;1;2000
12529;9046544;1;2003
7016;9046531;4;1986
3155;9046542;1;2009
1396;9046534;2;1997
8112;9046526;4;1990
19188;9046535;1;2007
5766;9046539;3;2003
16487;9046528;2;2001
4763;9046533;4;2017
9274;9046539;4;1997
7460;9046541;4;2005
2231;9046542;4;2015
4798;9046527;5;1988
1046;9046538;5;1974
6742;9046526;2;71
5627;9046525;1;2005
18422;9046532;1;2017
4409;9046544;3;2018
8346;9046527;2;2015
18903;9046542;3;2008
11332;9046526;4;2010
6658;9046525;5;1990
4533;9046525;2;2010
18210;9046533;4;1989
18689;9046534;3;2012
3368;9046528;5;2002
17051;9046524;2;2000
9140;9046540;5;2007
5832;9046533;1;2013
2778;9046542;1;2015
6515;9046527;3;2009
5728;9046524;5;2012
16472;9046532;1;2010
9139;9046528;5;2003
15294;9046540;3;1995
14263;9046527;5;2009
16031;9046531;3;1995
14870;9046524;1;2002
15956;9046530;5;2014
17630;9046530;1;1995
2410;9046529;1;2014
15281;9046530;1;1990
19387;9046543;1;2013
12314;9046526;4;1994
19355;9046526;3;2016
16639;9046531;1;2016
17118;9046529;1;2014
2341;9046543;5;2016
3638;9046530;1;2017
4333;9046532;4;2019
17482;9046538;4;2014
6620;9046541;3;2008
2699;9046542;3;2003
19801;9046528;4;2017
15624;9046524;3;2019
10736;9046527;1;2007
14386;9046524;5;2005
8907;9046533;1;2014
16265;9046538;2;2015
754;9046527;4;1993
14752;9046541;3;2000
17462;9046537;3;2013
4856;9046531;1;2018
8816;9046533;5;2003
7988;9046527;5;2005
2900;9046541;2;2013
14900;9046531;5;2005
600;9046526;2;1974
1743;9046541;1;2012
6134;9046530;1;1987
18404;9046524;3;2012
2272;9046535;1;2011
17138;9046525;2;2018
17310;9046526;1;2009
17175;9046537;5;2017
14209;9046543;5;2012
9216;9046524;1;2003
8665;9046531;4;2018
8824;9046533;4;2014
9399;9046540;3;2012
5496;9046525;1;2018
4927;9046533;4;2018
4539;9046538;1;2005
15078;9046540;2;2016
13086;9046531;1;2014
8215;9046533;2;2018
10504;9046536;3;2012
7496;9046534;2;2016
2839;9046544;4;2001
2066;9046527;4;2013
9126;9046533;5;2007
10514;9046531;5;2010
4837;9046537;3;1999
5483;9046525;4;2007
18064;9046528;3;1988
11994;9046529;4;2004
3207;9046530;5;2008
6509;9046526;3;1993
292;9046540;4;1989
8882;9046541;3;2011
1024;9046539;2;1989
447;9046524;5;2013
13466;9046524;3;1997
14862;9046536;3;2007
5752;9046531;1;2014
2789;9046540;3;2002
8372;9046544;1;2016
8578;9046526;2;2011
10984;9046526;3;2001
12306;9046536;4;1994
15191;9046524;1;2015
276;9046539;5;1981
16294;9046543;2;2018
7953;9046532;3;2019
18935;9046533;3;2007
16247;9046538;2;2019
16495;9046528;5;2012
140;9046542;2;1992
4600;9046541;1;2002
17204;9046536;5;1998
3421;9046534;1;2014
15218;9046537;3;2014
10561;9046542;3;2017
3817;9046532;1;2003
11865;9046542;4;1999
2481;9046534;1;2013
11895;9046537;2;2015
11060;9046533;2;1993
13414;9046539;3;2018
3071;9046527;3;2012
9291;9046543;5;2010
14467;9046525;2;2014
15890;9046528;3;2014
1931;9046537;1;2011
13162;9046541;2;2002
59;9046527;2;1995
3004;9046542;3;2014
13032;9046524;5;1998
8966;9046533;2;2017
7887;9046534;1;2000
17190;9046535;2;2006
2474;9046529;3;2014
10847;9046534;5;2007
4092;9046542;3;2016
10053;9046539;2;2001
2522;9046533;3;2018
8995;9046533;4;2015
14796;9046535;3;2006
12664;9046541;3;2008
5430;9046525;4;1995
14509;9046529;3;2014
9324;9046540;1;2013
666;9046525;2;1987
16033;9046543;5;2015
16518;9046542;2;2018
17817;9046532;3;2013
18572;9046543;1;2017
5878;9046543;3;2011
2958;9046535;2;2010
15675;9046538;4;2017
17416;9046534;4;2019
9443;9046527;5;2009
453;9046527;5;2011
19186;9046528;1;2015
12988;9046524;1;2002
17865;9046525;5;2008
8332;9046534;4;2017
17892;9046527;2;2013
16845;9046536;5;2017
13304;9046535;4;1997
811;9046544;5;1978
19046;9046543;4;2013
11676;9046524;2;2001
14749;9046524;2;2000
16528;9046531;3;2014
16513;9046534;4;2017
1516;9046529;2;2015
16167;9046541;5;2016
6056;9046526;1;2005
12043;9046539;3;2017
11256;9046544;4;1990
18777;9046534;5;2000
3093;9046527;3;2010
6230;9046533;4;2017
483;9046527;4;1986
10632;9046529;5;2003
3042;9046528;4;2013
6503;9046544;4;2016
14149;9046538;3;2005
2600;9046544;3;2016
8284;9046543;2;2012
8715;9046531;5;2018
11365;9046542;2;2018
3903;9046527;4;2018
9081;9046536;3;2012
13907;9046538;4;2009
18767;9046535;3;2013
12451;9046540;1;2016
8740;9046536;5;2018
14325;9046531;2;2004
16035;9046525;1;2012
19173;9046535;2;2006
3477;9046532;2;2004
7952;9046527;1;2014
19652;9046532;2;2015
18725;9046540;2;2015
155;9046541;3;2009
9520;9046538;2;2012
16304;9046539;2;2013
15567;9046538;2;1990
16197;9046525;3;2002
18242;9046532;1;2009
1558;9046536;5;2018
18498;9046533;4;2011
7553;9046525;1;2017
18776;9046528;3;1992
7144;9046535;4;1993
5280;9046529;3;2018
7609;9046533;5;2004
13585;9046526;3;1989
15812;9046529;1;2010
14335;9046544;4;1997
12957;9046538;4;2007
14948;9046530;4;1998
1039;9046530;5;1980
4031;9046530;1;2018
1819;9046527;3;2014
16176;9046528;1;1991
14381;9046525;1;2014
17957;9046536;1;2014
11050;9046526;5;2017
10670;9046532;2;2006
3192;9046541;5;2017
6616;9046536;2;2012
5583;9046530;2;2018
3505;9046539;3;2011
18632;9046531;2;2017
19807;9046528;4;2018
5560;9046537;1;2017
15920;9046535;2;2012
18189;9046535;3;2013
861;9046526;5;2003
10505;9046535;3;2014
10399;9046537;4;2000
19617;9046533;2;2016
16529;9046544;1;2018
2268;9046538;5;2007
14284;9046527;3;2015
9224;9046538;2;2016
13639;9046539;1;2013
18362;9046535;2;2013
18350;9046541;2;2010
4223;9046538;1;1994
5048;9046543;3;2014
13238;9046539;1;2016
6857;9046538;1;2018
17041;9046540;3;2019
11885;9046524;3;2011
19654;9046541;3;2014
70;9046544;4;1997
822;9046534;1;2013
3087;9046535;1;2008
1882;9046531;4;2017
18231;9046529;1;2015
3664;9046539;4;2003
18347;9046528;4;2015
360;9046529;4;1978
7205;9046528;2;2019
16500;9046532;3;2017
2330;9046528;3;2005
13398;9046529;5;1998
14190;9046531;4;1996
4764;9046534;5;2017
1544;9046534;4;2018
7911;9046538;5;2016
4021;9046544;2;1990
19391;9046540;3;2000
5180;9046537;1;2018
9797;9046544;5;2007
6756;9046532;1;2015
5039;9046526;5;1998
9470;9046543;5;2002
8106;9046537;1;1999
16071;9046526;5;2010
3790;9046533;4;2012
15604;9046533;3;2015
16613;9046539;2;2014
9117;9046534;4;2017
16727;9046535;1;2013
13204;9046538;3;2017
8308;9046531;3;2017
17234;9046540;1;2014
2960;9046526;4;2014
4767;9046531;5;1998
8102;9046529;3;2018
15025;9046525;4;2012
7909;9046527;3;2009
7590;9046525;2;2016
19232;9046527;5;2016
12738;9046543;1;2005
9926;9046543;4;2008
18166;9046541;3;2013
11545;9046526;2;2006
9236;9046532;2;2005
10608;9046534;2;2016
19079;9046537;5;2006
7506;9046544;3;2010
8365;9046539;2;2013
15441;9046531;2;2012
2878;9046539;5;2008
18958;9046529;5;2009
10184;9046540;2;2002
1749;9046541;1;2014
3891;9046524;1;2019
15844;9046524;5;2015
15721;9046526;2;2016
13422;9046542;5;2017
2348;9046537;3;2018
16309;9046524;2;1988
8711;9046531;1;2009
18219;9046542;1;2013
880;9046533;1;2016
13443;9046543;4;2006
11552;9046539;5;2013
16611;9046526;5;2018
18913;9046532;3;2010
12608;9046541;5;2014
11536;9046525;2;2013
15673;9046527;3;2009
864;9046534;3;1980
16387;9046524;2;2017
18997;9046542;5;2017
9658;9046535;4;2010
9669;9046528;4;2002
14978;9046539;3;2012
4235;9046541;5;1998
14872;9046525;3;2000
16966;9046532;2;2014
4421;9046532;4;1997
5023;9046534;4;2013
14422;9046535;4;2011
1829;9046544;5;2008
15304;9046528;2;2017
3794;9046526;3;2006
17044;9046541;4;2018
7490;9046534;1;2018
1219;9046533;4;1994
14087;9046537;4;1989
12778;9046544;3;1996
7694;9046532;3;2019
18140;9046533;5;2013
7093;9046537;1;1992
17454;9046528;3;2009
12945;9046525;3;2002
9588;9046544;3;2005
7954;9046527;3;2006
10117;9046543;5;2002
2799;9046529;5;2014
5690;9046534;1;2009
8292;9046538;4;2003
12123;9046532;4;2016
1997;9046542;1;2007
5479;9046532;4;2017
262;9046530;1;1999
9447;9046528;1;2011
18582;9046543;2;2013
2764;9046528;5;2018
12207;9046541;2;2011
18248;9046544;3;2013
1970;9046528;2;2013
7834;9046531;2;2018
6202;9046543;4;2013
16342;9046542;1;2013
18766;9046534;1;2011
9518;9046539;4;2011
10897;9046542;1;2013
18154;9046529;5;2002
11606;9046528;5;2016
7812;9046527;3;2019
5973;9046528;4;2012
2986;9046541;3;2010
15361;9046531;3;1999
1971;9046524;3;2014
13614;9046534;5;2013
10428;9046530;3;2010
15166;9046526;5;1996
4730;9046531;3;2013
19529;9046538;1;2006
5950;9046533;1;2018
8698;9046524;3;2006
12164;9046526;2;2011
18202;9046532;3;2015
17660;9046540;3;2005
3809;9046542;3;2004
3778;9046541;5;2008
19437;9046536;3;2000
2181;9046524;3;2010
11245;9046543;1;2018
5717;9046539;5;2016
19435;9046539;3;2000
18513;9046529;2;2018
4728;9046528;5;2013
6579;9046527;2;2012
11643;9046541;2;1998
11265;9046542;1;2007
13335;9046544;1;2017
1388;9046535;4;1985
1081;9046543;5;1988
15689;9046527;3;2005
7337;9046535;1;2018
11278;9046535;3;1995
7899;9046525;2;1995
14624;9046533;1;1992
12239;9046525;3;2003
3083;9046535;4;2012
5916;9046527;5;2017
16586;9046529;3;2014
842;9046527;4;1992
6948;9046534;4;2014
7111;9046530;5;2018
13294;9046532;3;2016
882;9046544;4;1989
10696;9046533;3;2000
4014;9046535;3;2017
18491;9046542;2;2014
10956;9046525;2;2018
716;9046527;2;1979
11001;9046533;5;1989
5237;9046527;2;1991
4602;9046530;5;1995
6680;9046534;4;2016
10886;9046536;1;2000
14408;9046533;4;2010
6953;9046542;2;2009
1258;9046529;2;2018
11480;9046524;5;1999
191;9046529;1;2011
12932;9046532;1;2003
17388;9046531;3;2012
16127;9046538;4;2009
10558;9046533;3;2004
18517;9046535;3;2013
18956;9046544;5;2010
13357;9046543;4;2015
385;9046544;3;1992
17159;9046535;3;2006
10975;9046539;2;2014
5739;9046540;2;2004
14962;9046541;5;2014
8815;9046527;4;1998
8032;9046526;1;2016
2187;9046538;4;2012
12038;9046531;2;2012
9305;9046526;3;2014
12856;9046542;5;1994
6180;9046534;3;2008
16473;9046543;4;2014
6836;9046524;4;2018
14015;9046535;2;2007
6699;9046543;5;2015
763;9046533;4;2001
17047;9046525;5;2005
6795;9046531;1;2018
9818;9046536;1;2001
14636;9046537;1;2007
16449;9046532;2;2018
14502;9046527;1;2000
6481;9046542;5;2016
1523;9046541;1;2017
10915;9046527;3;2007
