:END_ID;city:string;:START_ID;editionNo:int;year:int
1349;Mumbai;100000003;3;1991
1351;Beejing;100000002;3;1976
1353;New York;100000004;4;2003
1356;New York;100000006;3;1986
1357;Beejing;100000004;5;2001
1358;Beejing;100000002;5;2000
1359;Beejing;100000003;3;1982
1360;Mumbai;100000003;4;1983
1361;New York;100000001;5;2007
1363;Stockholm;100000005;5;1998
1365;London;100000002;2;1971
1366;Mumbai;100000002;2;1976
1367;Philadelphia;100000005;5;1993
1368;Stockholm;100000002;5;1990
1370;Mumbai;100000005;2;1982
1371;New York;100000005;5;1996
1372;Stockholm;100000003;5;1985
1375;Philadelphia;100000006;4;2005
1376;New York;100000003;2;2005
1378;Philadelphia;100000000;2;2003
1381;Philadelphia;100000003;3;1980
1385;Bagota;100000001;4;1989
1386;London;100000003;4;1992
1387;Beejing;100000006;4;2018
1389;London;100000001;5;1991
1390;Mumbai;100000000;5;2001
1391;Sau Paulo;100000003;4;1998
1392;Philadelphia;100000002;3;2017
1395;Mumbai;100000001;2;1994
1399;Bagota;100000006;1;2010
1402;Mumbai;100000002;4;1977
1405;London;100000002;5;1988
1408;New York;100000002;3;1976
1409;New York;100000006;3;1973
1412;Philadelphia;100000000;4;2002
1413;Sau Paulo;100000004;4;1988
1414;Sau Paulo;100000003;2;1986
1415;London;100000000;2;2018
1416;Philadelphia;100000003;4;1979
1417;Sau Paulo;100000000;5;2015
1420;Stockholm;100000001;3;1975
1422;London;100000002;2;1988
1423;Philadelphia;100000001;3;2013
1425;Philadelphia;100000000;3;2004
1426;London;100000003;4;1978
1427;Bagota;100000005;4;1981
1428;Beejing;100000005;2;1974
1429;Mumbai;100000002;3;1980
1430;New York;100000006;1;2003
1432;London;100000000;4;1979
1437;Mumbai;100000000;2;1978
1438;Stockholm;100000005;3;1991
1440;Philadelphia;100000000;1;2008
1441;Bagota;100000002;4;2008
1442;Beejing;100000003;1;2011
1443;Bagota;100000002;5;2010
1444;Sau Paulo;100000003;1;2014
1445;Sau Paulo;100000001;1;1997
1446;Bagota;100000002;2;1981
1447;Bagota;100000002;4;2004
1448;New York;100000005;5;2011
1449;Bagota;100000000;3;2010
1450;Mumbai;100000004;4;1995
1451;Philadelphia;100000001;1;1978
1452;Beejing;100000000;5;2018
1453;London;100000000;1;2010
1457;New York;100000003;2;1981
1460;Philadelphia;100000001;3;2002
1461;Stockholm;100000002;5;1972
1462;Mumbai;100000002;5;1992
1464;Stockholm;100000005;3;1980
1465;Mumbai;100000004;3;2007
1467;Beejing;100000004;4;1978
1468;Bagota;100000004;4;1985
1470;London;100000003;4;1994
1471;Sau Paulo;100000000;4;2011
1473;Mumbai;100000006;5;1987
1475;Philadelphia;100000002;2;1981
1476;Sau Paulo;100000002;1;2015
1477;Beejing;100000001;5;1982
1479;London;100000003;4;1974
1483;London;100000000;3;2003
1486;London;100000006;1;2012
1487;Beejing;100000004;1;1989
1488;Beejing;100000006;1;1991
1489;Philadelphia;100000006;2;1982
1490;New York;100000002;3;2006
1491;Philadelphia;100000004;2;2009
1492;Stockholm;100000004;1;1997
1495;Bagota;100000003;1;1991
1496;Stockholm;100000003;2;1976
1498;London;100000004;3;1981
1500;London;100000000;3;1999
1503;New York;100000005;3;1977
1504;London;100000001;1;1979
1505;Bagota;100000005;1;1979
1506;Sau Paulo;100000005;1;2000
1507;Philadelphia;100000000;4;1982
1508;New York;100000004;2;2007
1512;Stockholm;100000005;3;2015
1513;Bagota;100000006;3;2018
1514;New York;100000006;3;2016
1515;Beejing;100000003;3;2017
1517;Stockholm;100000003;1;2017
1518;Mumbai;100000000;3;2016
1520;Sau Paulo;100000004;4;2018
1521;Sau Paulo;100000003;5;2016
1522;Philadelphia;100000000;4;2016
1524;Sau Paulo;100000003;3;2018
1525;Philadelphia;100000003;3;2016
1526;Mumbai;100000001;5;2017
1527;Bagota;100000000;1;2018
1529;Philadelphia;100000003;4;2017
1531;Mumbai;100000000;1;2018
1533;Stockholm;100000003;4;2017
1535;Philadelphia;100000004;1;2015
1536;Beejing;100000006;3;2018
1540;Beejing;100000003;2;2016
1541;Beejing;100000006;2;2018
1542;Philadelphia;100000004;4;2017
1545;Bagota;100000005;3;2015
1547;Sau Paulo;100000003;1;2016
1548;Mumbai;100000003;5;2015
1549;Mumbai;100000002;4;2016
1550;Philadelphia;100000006;4;2016
1551;Stockholm;100000001;3;2017
1553;Mumbai;100000003;3;2016
1555;Philadelphia;100000000;4;2018
1559;Bagota;100000006;4;2011
1562;New York;100000006;2;2011
1565;Stockholm;100000002;1;2012
1567;Beejing;100000006;3;2005
1569;Bagota;100000004;4;2018
1570;Bagota;100000005;5;2007
1571;Bagota;100000002;2;2017
1578;Bagota;100000004;1;2013
1580;Beejing;100000001;4;2015
1581;Stockholm;100000000;5;2013
1582;Sau Paulo;100000001;4;2013
1583;Beejing;100000006;5;2017
1585;New York;100000003;4;2011
1586;Stockholm;100000000;4;2006
1587;Mumbai;100000005;3;2012
1588;Stockholm;100000004;4;2011
1589;Mumbai;100000004;2;2016
1590;Beejing;100000001;3;2016
1592;Beejing;100000000;3;2013
1593;Beejing;100000004;4;2012
1595;Stockholm;100000002;5;2012
1596;Mumbai;100000000;1;2012
1597;Bagota;100000006;3;2013
1598;Philadelphia;100000006;5;2008
1599;Philadelphia;100000001;1;2018
1600;Sau Paulo;100000003;3;2015
1601;New York;100000000;5;2014
1602;Mumbai;100000000;5;2011
1604;London;100000001;2;2017
1605;Philadelphia;100000003;4;2014
1607;Stockholm;100000001;5;2010
1608;Bagota;100000004;3;2010
1611;Bagota;100000005;5;2013
1612;London;100000005;3;2005
1613;Stockholm;100000002;3;2007
1614;Stockholm;100000002;4;2005
1615;Stockholm;100000006;2;2005
1616;London;100000001;2;2009
1617;Stockholm;100000004;3;2012
1618;Philadelphia;100000001;1;2008
1619;Mumbai;100000004;1;2011
1621;Mumbai;100000004;5;2015
1622;Stockholm;100000004;2;2018
1623;London;100000000;2;2011
1625;New York;100000006;1;2015
1626;Bagota;100000005;5;2013
1627;Stockholm;100000003;4;2008
1628;London;100000002;5;2010
1630;Philadelphia;100000006;5;2009
1631;Mumbai;100000003;5;2011
1635;Bagota;100000000;2;2013
1638;London;100000006;5;2013
1639;Stockholm;100000006;5;2011
1640;Stockholm;100000002;3;2009
1641;Beejing;100000006;4;2010
1642;Sau Paulo;100000005;3;2013
1643;London;100000003;2;2011
1645;Philadelphia;100000000;3;2016
1646;Mumbai;100000004;1;2008
1647;New York;100000005;5;2014
1649;London;100000006;1;2012
1650;Bagota;100000006;3;2011
1653;Mumbai;100000002;1;2008
1654;Stockholm;100000004;2;2007
1655;Sau Paulo;100000000;2;2009
1657;New York;100000003;3;2007
1658;Mumbai;100000000;3;2006
1659;Bagota;100000003;4;2010
1660;Sau Paulo;100000006;3;2008
1661;Philadelphia;100000004;2;2012
1663;New York;100000002;5;2014
1666;Philadelphia;100000003;3;2005
1668;Beejing;100000006;3;2015
1669;Beejing;100000000;4;2011
1670;Sau Paulo;100000001;2;2006
1671;Sau Paulo;100000004;5;2010
1672;Stockholm;100000000;1;2014
1673;London;100000004;3;2017
1674;Bagota;100000006;4;2013
1676;Stockholm;100000000;5;2011
1680;Philadelphia;100000001;5;2006
1682;London;100000005;3;2017
1684;Sau Paulo;100000002;2;2016
1686;Beejing;100000002;1;2012
1687;Stockholm;100000000;2;2011
1688;New York;100000006;4;2005
1690;Mumbai;100000005;4;2017
1692;London;100000006;5;2006
1693;Philadelphia;100000001;3;2008
1694;Sau Paulo;100000005;5;2006
1695;Sau Paulo;100000003;3;2012
1697;Stockholm;100000000;1;2005
1698;New York;100000006;3;2008
1700;Sau Paulo;100000006;4;2011
1701;Philadelphia;100000000;4;2008
1703;London;100000002;2;2017
1704;Sau Paulo;100000005;3;2009
1705;Beejing;100000003;1;2010
1706;Philadelphia;100000000;1;2008
1708;Stockholm;100000005;2;2009
1711;Bagota;100000005;3;2013
1712;Stockholm;100000006;3;2017
1713;Beejing;100000003;2;2010
1714;Philadelphia;100000005;4;2016
1715;Sau Paulo;100000002;5;2006
1721;Beejing;100000006;5;2006
1722;Mumbai;100000003;1;2008
1723;London;100000005;4;2005
1724;Sau Paulo;100000000;4;2011
1725;Mumbai;100000000;4;2015
1728;London;100000000;3;2008
1729;Beejing;100000005;1;2011
1731;Stockholm;100000002;4;2009
1733;Bagota;100000004;3;2008
1734;Sau Paulo;100000003;4;2018
1736;Sau Paulo;100000001;5;2016
1737;Mumbai;100000001;4;2008
1740;Sau Paulo;100000002;5;2013
1741;Beejing;100000002;5;2008
1742;Beejing;100000003;4;2007
1745;Sau Paulo;100000002;4;2008
1746;Philadelphia;100000006;1;2008
1747;Stockholm;100000006;3;2008
1748;Philadelphia;100000006;1;2010
1751;Bagota;100000002;2;2017
1752;Mumbai;100000005;2;2016
1754;New York;100000002;5;2007
1756;Stockholm;100000003;1;2012
1757;Beejing;100000001;1;2015
1760;New York;100000004;5;2013
1761;Beejing;100000003;5;2011
1763;Philadelphia;100000000;1;2017
1764;Beejing;100000005;4;2008
1765;Stockholm;100000002;5;2005
1766;Sau Paulo;100000003;5;2015
1767;London;100000002;2;2008
1768;Stockholm;100000000;3;2008
1772;Mumbai;100000003;4;2009
1773;Bagota;100000005;3;2018
1774;New York;100000004;1;2015
1780;Sau Paulo;100000006;1;2007
1783;New York;100000003;2;2005
1785;Sau Paulo;100000003;1;2015
1786;Bagota;100000000;2;2016
1787;Sau Paulo;100000003;3;2007
1788;Mumbai;100000004;5;2014
1789;London;100000000;1;2009
1791;Sau Paulo;100000000;4;2015
1792;London;100000006;4;2016
1793;Beejing;100000006;4;2010
1795;Philadelphia;100000001;5;2017
1797;Sau Paulo;100000003;5;2018
1798;Sau Paulo;100000004;5;2013
1799;London;100000002;3;2010
1804;Sau Paulo;100000000;1;2018
1805;Mumbai;100000000;3;2005
1806;Stockholm;100000003;2;2018
1807;Sau Paulo;100000001;4;2011
1809;Sau Paulo;100000002;5;2009
1810;London;100000005;1;2008
1811;New York;100000002;5;2007
1812;Bagota;100000004;5;2008
1815;Stockholm;100000001;2;2007
1820;New York;100000001;5;2008
1832;London;100000005;5;2008
1833;Bagota;100000001;2;2015
1835;New York;100000005;5;2013
1836;Stockholm;100000005;3;2015
1837;Mumbai;100000002;5;2016
1839;Stockholm;100000000;3;2014
1843;Sau Paulo;100000000;3;2013
1845;Stockholm;100000004;5;2015
1847;New York;100000006;3;2007
1848;New York;100000006;3;2016
1850;Beejing;100000000;3;2016
1851;Bagota;100000006;1;2010
1852;Beejing;100000001;3;2012
1856;Bagota;100000004;3;2017
1857;London;100000005;2;2018
1858;Philadelphia;100000003;5;2010
1861;Bagota;100000006;1;2010
1862;New York;100000005;1;2005
1864;Bagota;100000005;5;2008
1865;Philadelphia;100000002;5;2013
1866;Mumbai;100000003;1;2008
1868;Philadelphia;100000004;2;2015
1870;Beejing;100000005;3;2007
1872;Beejing;100000004;1;2015
1875;New York;100000003;3;2017
1876;Bagota;100000000;5;2013
1877;New York;100000005;3;2015
1879;New York;100000004;3;2010
1881;Mumbai;100000004;1;2011
1884;Stockholm;100000005;4;2015
1885;Beejing;100000000;5;2008
1886;Bagota;100000006;5;2018
1887;Mumbai;100000001;5;2015
1889;Stockholm;100000001;3;2009
1890;London;100000006;5;2016
1893;Sau Paulo;100000001;1;2013
1894;Mumbai;100000002;4;2013
1896;Sau Paulo;100000003;3;2008
1899;Beejing;100000004;1;2011
1902;London;100000002;5;2008
1903;Philadelphia;100000001;3;2014
1904;Stockholm;100000003;5;2013
1906;Philadelphia;100000003;1;2011
1911;Beejing;100000004;3;2008
1912;Philadelphia;100000003;5;2005
1913;New York;100000004;3;2007
1915;Beejing;100000001;4;2010
1916;Stockholm;100000002;2;2006
1918;Philadelphia;100000000;4;2011
1919;Mumbai;100000000;1;2009
1920;London;100000000;3;2005
1922;Mumbai;100000002;4;2017
1926;Stockholm;100000003;1;2009
1927;Stockholm;100000005;2;2017
1928;Sau Paulo;100000002;2;2017
1929;Philadelphia;100000004;4;2016
1930;Bagota;100000000;1;2017
1932;Beejing;100000003;5;2015
1936;Philadelphia;100000002;1;2015
1937;Mumbai;100000002;5;2006
1938;New York;100000001;3;2013
1939;Sau Paulo;100000003;4;2008
1940;Stockholm;100000004;3;2007
1941;Mumbai;100000006;2;2013
1942;Sau Paulo;100000006;1;2015
1943;Philadelphia;100000001;3;2013
1944;London;100000005;4;2013
1945;Mumbai;100000002;5;2010
1946;Bagota;100000001;3;2013
1948;New York;100000004;5;2007
1949;New York;100000000;4;2016
1955;Mumbai;100000003;5;2017
1956;Stockholm;100000005;5;2009
1958;Sau Paulo;100000004;3;2008
1959;Philadelphia;100000002;3;2017
1961;London;100000000;5;2016
1963;London;100000000;3;2009
1964;Beejing;100000005;1;2012
1965;Mumbai;100000005;1;2013
1966;London;100000002;3;2013
1967;Stockholm;100000004;5;2016
1969;Beejing;100000000;3;2017
1972;London;100000001;5;2005
1973;Stockholm;100000001;1;2017
1974;New York;100000000;4;2008
1975;Philadelphia;100000004;1;2015
1976;Mumbai;100000005;1;2017
1977;Beejing;100000004;1;2015
1978;Beejing;100000004;3;2012
1979;London;100000001;4;2009
1980;Stockholm;100000000;5;2018
1981;New York;100000003;4;2011
1983;Stockholm;100000005;1;2011
1986;New York;100000000;5;2008
1987;Sau Paulo;100000001;2;2018
1988;Stockholm;100000003;3;2014
1989;New York;100000006;4;2017
1990;Philadelphia;100000006;5;2008
1992;Bagota;100000003;2;2016
1994;London;100000006;1;2006
2001;Stockholm;100000005;4;2013
2002;London;100000004;1;2012
2003;Mumbai;100000001;2;2014
2004;Philadelphia;100000003;2;2005
2008;New York;100000006;1;2011
2009;New York;100000004;3;2014
2010;Beejing;100000000;2;2015
2011;Bagota;100000003;2;2017
2012;London;100000005;3;2018
2013;London;100000004;4;2017
2014;Stockholm;100000003;1;2017
2015;Bagota;100000005;4;2009
2016;Sau Paulo;100000004;3;2013
2017;Philadelphia;100000002;1;2005
2020;Stockholm;100000005;2;2005
2023;Sau Paulo;100000005;5;2013
2025;Beejing;100000002;1;2010
2026;London;100000000;4;2008
2027;Bagota;100000001;2;2018
2030;London;100000001;1;2015
2032;Philadelphia;100000000;1;2012
2034;Philadelphia;100000003;3;2007
2036;Sau Paulo;100000006;1;2015
2037;Bagota;100000006;5;2012
2038;Stockholm;100000000;1;2013
2039;Sau Paulo;100000001;5;2008
2040;New York;100000003;4;2008
2044;New York;100000003;2;2010
2046;London;100000001;5;2015
2047;Philadelphia;100000000;5;2014
2048;New York;100000002;4;2011
2049;Stockholm;100000006;5;2015
2051;Mumbai;100000000;5;2013
2052;Philadelphia;100000004;1;2008
2055;Beejing;100000005;1;2017
2057;Bagota;100000004;2;2008
2058;New York;100000004;5;2016
2059;Stockholm;100000000;5;2014
2061;New York;100000001;3;2017
2062;Philadelphia;100000005;2;2008
2063;Sau Paulo;100000006;2;2011
2064;Philadelphia;100000001;5;2018
2065;Mumbai;100000006;2;2005
2067;Sau Paulo;100000001;4;2012
2068;London;100000006;1;2013
2070;New York;100000006;4;2013
2071;New York;100000005;3;2014
2073;Beejing;100000002;2;2014
2074;Sau Paulo;100000004;3;2015
2075;Beejing;100000001;2;2011
2076;Bagota;100000006;3;2018
2077;Beejing;100000002;2;2015
2078;Mumbai;100000006;3;2014
2079;Stockholm;100000001;5;2013
2081;London;100000004;3;2007
2083;Sau Paulo;100000005;4;2016
2084;Philadelphia;100000001;1;2010
2085;Stockholm;100000004;3;2006
2086;Sau Paulo;100000002;3;2008
2087;New York;100000002;3;2014
2088;Stockholm;100000004;4;2018
2089;London;100000001;5;2015
2091;Beejing;100000001;1;2016
2092;Philadelphia;100000004;2;2017
2093;New York;100000006;4;2011
2094;London;100000005;3;2017
2096;New York;100000005;1;2008
2097;New York;100000005;1;2015
2099;Stockholm;100000006;3;2009
2102;London;100000000;3;2015
2103;Bagota;100000005;1;2017
2105;Sau Paulo;100000003;5;2014
2109;Beejing;100000006;4;2008
2110;Philadelphia;100000005;1;2017
2111;New York;100000002;3;2015
2112;Beejing;100000004;2;2006
2113;New York;100000001;1;2018
2114;Sau Paulo;100000000;1;2013
2115;Sau Paulo;100000006;5;2016
2118;Beejing;100000002;3;2016
2120;Stockholm;100000001;2;2017
2121;Stockholm;100000005;3;2009
2122;New York;100000005;3;2014
2126;Bagota;100000000;1;2008
2129;Beejing;100000004;1;2015
2131;Philadelphia;100000001;4;2015
2135;Stockholm;100000002;1;2012
2136;New York;100000001;4;2014
2137;Bagota;100000000;2;2008
2138;Beejing;100000001;1;2018
2139;Mumbai;100000005;2;2016
2142;Philadelphia;100000000;4;2015
2143;Mumbai;100000004;2;2010
2144;Mumbai;100000004;4;2008
2145;Sau Paulo;100000003;1;2015
2146;Philadelphia;100000006;3;2012
2148;New York;100000002;3;2015
2149;Stockholm;100000001;3;2010
2150;London;100000003;5;2010
2152;Mumbai;100000005;2;2018
2153;Mumbai;100000005;5;2014
2154;Mumbai;100000001;5;2011
2156;Philadelphia;100000005;5;2012
2157;Mumbai;100000000;4;2016
2158;Mumbai;100000005;1;2010
2160;Bagota;100000001;3;2011
2162;Philadelphia;100000001;2;2018
2163;New York;100000003;4;2014
2164;New York;100000006;2;2015
2165;Philadelphia;100000003;3;2017
2166;Sau Paulo;100000006;2;2011
2167;Beejing;100000002;3;2010
2168;New York;100000003;1;2010
2169;London;100000002;1;2017
2170;Sau Paulo;100000004;2;2016
2174;Mumbai;100000002;4;2017
2175;Sau Paulo;100000001;4;2012
2178;Sau Paulo;100000002;5;2010
2180;Stockholm;100000004;3;2018
2183;Bagota;100000006;3;2011
2185;Mumbai;100000003;3;2017
2186;Bagota;100000003;5;2012
2191;Stockholm;100000005;1;2014
2192;Stockholm;100000004;4;2010
2194;Philadelphia;100000001;4;2018
2196;Mumbai;100000000;2;2016
2197;New York;100000006;2;2010
2198;Beejing;100000006;5;2011
2199;Bagota;100000003;3;2010
2201;Bagota;100000006;4;2012
2202;Sau Paulo;100000002;5;2015
2203;New York;100000001;4;2011
2206;Stockholm;100000004;5;2017
2207;Mumbai;100000004;4;2011
2210;Philadelphia;100000003;2;2011
2211;Stockholm;100000002;4;2017
2212;Mumbai;100000005;1;2012
2213;Stockholm;100000000;4;2018
2215;Sau Paulo;100000003;2;2018
2216;New York;100000002;5;2010
2219;Philadelphia;100000004;1;2012
2220;Bagota;100000002;5;2011
2221;Stockholm;100000001;3;2016
2222;Philadelphia;100000005;5;2011
2224;Beejing;100000001;5;2014
2225;New York;100000005;3;2015
2227;Mumbai;100000000;4;2010
2228;Mumbai;100000000;4;2011
2229;Bagota;100000002;3;2017
2230;London;100000001;3;2010
2233;Stockholm;100000003;3;2010
2234;Beejing;100000005;5;2017
2235;Mumbai;100000002;1;2010
2236;New York;100000005;4;2011
2237;New York;100000004;2;2016
2238;Mumbai;100000006;4;2014
2239;London;100000003;1;2015
2243;New York;100000005;2;2001
2247;Stockholm;100000003;1;2002
2248;Stockholm;100000002;5;2006
2250;New York;100000005;3;2016
2254;New York;100000004;2;2010
2255;Philadelphia;100000003;3;2005
2256;Beejing;100000001;5;2013
2260;London;100000002;4;2005
2262;London;100000000;4;2010
2263;Philadelphia;100000004;2;2014
2267;Stockholm;100000004;3;2015
2270;Beejing;100000006;1;2003
2273;Philadelphia;100000001;3;2015
2274;Beejing;100000005;3;2013
2275;Beejing;100000005;1;2010
2276;Bagota;100000002;1;2003
2277;Stockholm;100000005;1;2015
2278;New York;100000001;5;2013
2281;Mumbai;100000003;5;2005
2290;Beejing;100000006;4;2010
2291;London;100000002;1;2018
2293;Stockholm;100000002;3;2017
2294;Beejing;100000005;3;2014
2295;New York;100000003;2;2004
2296;New York;100000006;3;2018
2297;Bagota;100000001;1;2006
2298;Stockholm;100000003;3;2002
2300;Sau Paulo;100000004;5;2018
2301;Sau Paulo;100000004;2;2010
2302;Stockholm;100000006;5;2006
2303;Philadelphia;100000001;3;2013
2304;Beejing;100000002;4;2008
2305;Beejing;100000000;1;2015
2307;Sau Paulo;100000006;1;2008
2309;New York;100000003;1;2008
2310;Sau Paulo;100000003;4;2004
2312;Sau Paulo;100000000;3;2008
2313;London;100000001;1;2008
2315;Sau Paulo;100000003;5;2015
2316;New York;100000001;3;2003
2317;London;100000003;3;2004
2318;Mumbai;100000002;4;2007
2319;Beejing;100000003;4;2005
2321;Sau Paulo;100000005;2;2017
2322;Stockholm;100000002;1;2012
2323;London;100000002;2;2018
2324;Beejing;100000005;4;2016
2325;New York;100000006;4;2006
2326;Philadelphia;100000001;3;2007
2328;Mumbai;100000003;3;2008
2331;Stockholm;100000004;3;2015
2333;New York;100000004;4;2002
2335;Sau Paulo;100000006;4;2011
2338;Beejing;100000000;5;2011
2339;Bagota;100000000;1;2003
2340;Bagota;100000002;4;2013
2343;New York;100000006;3;2016
2349;Philadelphia;100000001;5;2016
2350;Sau Paulo;100000000;5;2013
2351;Bagota;100000005;3;2008
2352;New York;100000002;5;2015
2353;London;100000005;2;2015
2357;London;100000000;3;2002
2358;Philadelphia;100000005;4;2001
2359;New York;100000002;4;2011
2360;Stockholm;100000006;5;2008
2362;Stockholm;100000000;4;2007
2364;Bagota;100000004;4;2016
2366;Bagota;100000004;4;2002
2370;Stockholm;100000000;4;2004
2371;Bagota;100000001;2;2012
2372;Philadelphia;100000004;3;2013
2374;Beejing;100000001;2;2004
2375;New York;100000000;5;2015
2376;Mumbai;100000003;2;2017
2377;Mumbai;100000003;4;2009
2379;Philadelphia;100000004;5;2018
2382;Sau Paulo;100000005;2;2013
2384;London;100000005;5;2002
2385;Beejing;100000000;1;2017
2386;Stockholm;100000002;3;2003
2387;Mumbai;100000004;4;2014
2389;Sau Paulo;100000005;5;2016
2391;Sau Paulo;100000002;4;2005
2392;New York;100000005;3;2016
2393;Philadelphia;100000004;5;2012
2395;Philadelphia;100000006;5;2017
2396;London;100000006;2;2001
2397;London;100000004;2;2011
